manager_id,manager_name,type,style,strategy,sector,active
1204,Elevation2 U2boy,Crypto,Discretionary,Digital Asset Allocator,Global,False
1205,Eliott EPF,Crypto,Discretionary,Digital Asset Allocator,Global,False
1206,Elita,Crypto,Discretionary,Digital Asset Allocator,Global,False
1207,Elite Asset Management,CTA,Discretionary,Multi Strategy,Commodity,False
1208,Elite E Services,CTA,Systematic,Multi Strategy,Currency,False
1209,Ellington,Fixed Income,Systematic,Market Neutral,Global,True
1210,Elm Capital Partners,CTA,Discretionary,Fundamental,Fixed Income,False
1211,ElP,Crypto,Discretionary,Digital Asset Allocator,Global,False
1212,EMC Capital Advisors,CTA,Systematic,Multi Strategy,Global,True
1214,EME Partners,Hedge Fund,Discretionary,Diversified,Global,False
1215,Emerging Crypto Niko,Crypto,Discretionary,Digital Asset Allocator,Global,False
1216,Empureon,RiskPremia,Systematic,Option Strategy,Equity,True
1218,Endeavour Capital,CTA,Systematic,Multi Strategy,Global,False
1219,Enduring Investments,CTA,Systematic,Market Neutral,Commodity,False
1220,Eniso Partners,CTA,Systematic,Multi Strategy,Currency,False
1221,Enki Capital Management,CTA,Systematic,Multi Strategy,Fixed Income,False
1222,Enko Capital Management,Fixed Income,Discretionary,Fundamental,Frontier,True
1224,Ennismore,Equity LS,Discretionary,Fundamental,Europe,True
1225,Ensemble Capital Pte,CTA,Systematic,Multi Strategy,Currency,False
1226,Entropology,Crypto,Discretionary,Digital Asset Allocator,Global,False
1227,Entrust,Hedge Fund,Fund of Funds,Diversified,Global,False
1228,Envision Crypto Bull Run,Crypto,Discretionary,Digital Asset Allocator,Global,False
1229,EPIC Investment Partners,CTA,Systematic,Trend Following,Global,True
1230,Epiphany Asset Management,CTA,Systematic,Short Term,Global,False
1231,Episteme Capital Partners,CTA,Systematic,Multi Strategy,Global,True
1232,Eqa Partners Lp,CTA,Systematic,Fundamental,Currency,False
1233,Equanimity Advisors,CTA,Discretionary,Fundamental,Energy,False
1234,Equidex,CTA,Systematic,Trend Following,Global,False
1235,Equilibrium Asset Management,CTA,Systematic,Trend Following,Global,False
1236,Equinox Fund Management,CTA,Fund of Funds,Diversified,Global,False
1237,Equity Armor Investments,CTA,Systematic,Multi Strategy,Volatility,False
1238,Eraam,Market Neutral,Systematic,Multi Strategy,Global,False
1239,ESI,CTA,Systematic,Fundamental,Global,False
1240,Essex Capital Management,CTA,Discretionary,Option Writer,Equity,False
1241,Estee Management Limited,Market Neutral,Systematic,Multi Strategy,Emerging,True
1242,Estlander & Partners,CTA,Systematic,Trend Following,Global,True
1243,Esulep Management,CTA,Discretionary,Option Writer,Equity,False
1244,Ethenea,AssetAllocation,Discretionary,Multi Strategy,Global,True
1245,Ethereal Capital,Crypto,Discretionary,Digital Asset Allocator,Global,True
1247,Ethereum Strategy Index,Crypto,Discretionary,Digital Asset Allocator,Global,False
1248,Ethson Mandela,Crypto,Discretionary,Digital Asset Allocator,Global,False
1249,ETRADE,Crypto,Discretionary,Digital Asset Allocator,Global,False
1250,ETS Capital,CTA,Systematic,Multi Strategy,Equity,False
1251,Eufex,Hedge Fund,Fund of Funds,Diversified,Global,False
1252,Euroption,CTA,Discretionary,Option Writer,Equity,False
1253,Evergreen Commodity Advisors,CTA,Discretionary,Fundamental,Energy,True
1254,Evergreen Diversified Fund,Crypto,Discretionary,Digital Asset Allocator,Global,False
1255,Evertrend Asset,CTA,Systematic,Trend Following,Global,False
1256,Evli Fund Management,RiskPremia,Systematic,Multi Strategy,Global,False
1257,Evolutiq,CTA,Systematic,AI,Global,False
1258,Exagon,Crypto,Discretionary,Digital Asset Allocator,Global,False
1259,Exane,Market Neutral,Discretionary,Fundamental,Global,True
1260,Excalibur Asset Management,Fixed Income,Discretionary,Fundamental,Global,True
1261,Exit Plan,Crypto,Discretionary,Digital Asset Allocator,Global,False
1262,ExoAlpha,Crypto,Systematic,Crypto LS,Global,True
1263,Exodus,Hedge Fund,Multi PM,Multi Strategy,Global,False
1264,Experimental,Crypto,Discretionary,Digital Asset Allocator,Global,False
1265,Explosive CryptoFrank,Crypto,Discretionary,Digital Asset Allocator,Global,False
1266,Exponential Age,Crypto,Discretionary,Digital Asset Allocator,Global,False
1267,Extra Mile Trading,CTA,Systematic,Contrarian,Metal,False
1268,Factor6,Crypto,Systematic,Crypto LS,Global,False
1269,Fair Enough,Crypto,Discretionary,Digital Asset Allocator,Global,False
1270,Fair Oaks Capital,Fixed Income,Discretionary,CLO,Global,True
1272,Fairmont2021,Crypto,Discretionary,Digital Asset Allocator,Global,False
1273,Falenti Roman,Crypto,Discretionary,Digital Asset Allocator,Global,False
1274,Falgom,CTA,Systematic,Multi Strategy,Commodity,True
1276,Fall River Capital,CTA,Systematic,Multi Strategy,Global,False
1277,Farr Investments,CTA,Discretionary,Option Writer,Equity,False
1278,Fasanara,Hedge Fund,Fund of Funds,Diversified,Global,True
1279,Faulkner Capital,CTA,Systematic,Multi Strategy,Global,False
1280,FCI Capital Management,CTA,Systematic,Short Term,Currency,False
1281,FDO Partners,CTA,Systematic,Fundamental,Currency,False
1282,FE Fonder,Equity LS,Discretionary,Fundamental,Europe,True
1283,Federated Hermes,Market Neutral,Discretionary,Fundamental,US,True
1284,Female Fortune Fund,Crypto,Discretionary,Digital Asset Allocator,Global,False
1285,Fenerator Com,Crypto,Discretionary,Digital Asset Allocator,Global,True
1286,Fenja Fund Multi Strategy,CTA,Systematic,Multi Strategy,Global,False
1287,Fenrir,Equity LS,Discretionary,Fundamental,Global,False
1288,Ferguson Hyams,Hedge Fund,Systematic,Multi Strategy,Global,False
1289,Feri,Equity LS,Systematic,Option Strategy,Europe,True
1290,Fidelity,Market Neutral,Systematic,Fundamental,Global,True
1292,Fiera Capital,Equity LS,Discretionary,Fundamental,Emerging,True
1293,FIM Asset Management,Hedge Fund,Fund of Funds,Diversified,Asia,False
1294,Finaltis,CTA,Systematic,Trend Following,Global,False
1295,Finalyze Capital,CTA,Systematic,Short Term,Global,False
1296,Financial Commodity Investments,CTA,Discretionary,Option Writer,Global,False
1297,Financial crypto,Crypto,Discretionary,Digital Asset Allocator,Global,False
1298,Financial Options Group,CTA,Discretionary,Option Strategy,Global,False
1299,Financial Risk Management Limited,CTA,Fund of Funds,Diversified,Global,False
1300,Finaport,CTA,Systematic,Short Term,Global,False
1301,Finbou,CTA,Systematic,Short Term,Currency,False
1302,Finex  Investment,CTA,Discretionary,Technical,Global,False
1303,Finlabo,Equity LS,Discretionary,Fundamental,Emerging,True
1304,M3Sixty Capital,Equity LS,Discretionary,Fundamental,US,True
1305,FinYX,Crypto,Systematic,Market Neutral,Global,True
1306,Firinne Capital,Crypto,Discretionary,Digital Asset Allocator,Global,True
1307,First Estate Capital Management Pte,CTA,Discretionary,Multi Strategy,Global,False
1308,First Eye Partners,CTA,Discretionary,Fundamental,Global,False
1309,First Mixed 5 Percent,Crypto,Discretionary,Digital Asset Allocator,Global,False
1310,First Private,Market Neutral,Systematic,AI,Global,True
1311,First Quadrant LP,Equity LS,Systematic,Fundamental,US,True
1312,First Southeastern,CTA,Systematic,Trend Following,Global,False
1313,FirstPoint Advisors,CTA,Systematic,Contrarian,Global,False
1314,Fisch Asset Management,CTA,Systematic,Trend Following,Global,True
1315,Fitrol Investment Management,CTA,Systematic,Multi Strategy,Global,False
1316,Five Star Commodities and Options,CTA,Systematic,Option Writer,Agricultural,False
1317,Florin Court Capital,CTA,Systematic,Trend Following,Alternative,True
1318,Flow Capital Flow Capital,Crypto,Discretionary,Digital Asset Allocator,Global,False
1319,Flower Power,Crypto,Discretionary,Digital Asset Allocator,Global,False
1320,Floyd Capital Management,CTA,Systematic,Trend Following,Currency,False
1321,Fluid Fund,Crypto,Discretionary,Digital Asset Allocator,Global,False
1322,Flyberry Capital,CTA,Systematic,Behavioral,Global,False
1323,FlyingDutch,Crypto,Discretionary,Digital Asset Allocator,Global,False
1324,FMG Malta,Equity LS,Discretionary,Fundamental,Global,True
1325,Focus Point Capital,LongOnly,Risk Parity,Diversified,Global,False
1326,Folios Invest,CTA,Systematic,Multi Strategy,Global,True
1327,Forbes Futures,CTA,Discretionary,Fundamental,Global,False
1328,Forbes Jim,CTA,Systematic,Trend Following,Global,False
1329,Fore Elite Capital Management,Crypto,Systematic,Market Neutral,Global,True
1330,Forecast Capital Advisors,CTA,Discretionary,Option Strategy,Equity,False
1331,Forecast Trading Group,CTA,Discretionary,Fundamental,Commodity,False
1332,Foreign Exchange Advisors,CTA,Discretionary,Fundamental,Currency,False
1333,Forester,Equity LS,Discretionary,Value,US,True
1334,Forex Capital Markets,CTA,Systematic,Sentiment,Currency,False
1336,Forex Funds,CTA,Discretionary,Technical,Currency,False
1337,Forex50com,CTA,Discretionary,Technical,Currency,False
1338,Formue Nord,Event Driven,Discretionary,Fundamental,Global,True
1339,Formuepleje Fund Management,LongOnly,Risk Parity,Multi Strategy,Global,True
1340,Formula Growth Limited,Market Neutral,Discretionary,Fundamental,North America,True
1341,FormulaFund,CTA,Systematic,Multi Strategy,Global,False
1343,Fornex,CTA,Systematic,Multi Strategy,Currency,False
1344,Fort LP,CTA,Systematic,Trend Following,Global,False
1346,Fort Orange Capital Management,CTA,Systematic,Trend Following,Global,False
1347,Fort Point Capital Partners,CTA,Systematic,Short Term,Equity,False
1348,Fortem Capital,Market Neutral,Systematic,Multi Strategy,Global,True
1349,Fortezza Capital Partners,CTA,Systematic,Short Term,Global,False
1350,Forum Asset Management AS,Hedge Fund,Discretionary,Fundamental,Global,False
1351,Four Elements Capital Pte,CTA,Systematic,Multi Strategy,Commodity,False
1352,Four Leaf Clover,Crypto,Discretionary,Digital Asset Allocator,Global,False
1353,Four Seasons Commodities,CTA,Discretionary,Market Neutral,Agricultural,True
1354,Fourth Turning Capital Management,CTA,Discretionary,Fundamental,Global,False
1355,Frame Funds Management,CTA,Systematic,Multi Strategy,Global,False
1357,Franklin K2,Hedge Fund,Fund of Funds,Diversified,Global,True
1358,Franklin Templeton Investments,Hedge Fund,Fund of Funds,Diversified,Global,True
1359,Free Flight Trading,CTA,Systematic,Short Term,Global,False
1361,FreshVision,Crypto,Discretionary,Digital Asset Allocator,Global,False
1362,Friedberg Commodity Management,CTA,Discretionary,Fundamental,Global,False
1363,Friedberg Mercantile Group,AssetAllocation,Discretionary,Diversified,Global,False
1364,FROANC,Crypto,Discretionary,Digital Asset Allocator,Global,False
1365,From The Ashes Aegle,Crypto,Discretionary,Digital Asset Allocator,Global,False
1366,Frost Asset Management,Fixed Income,Discretionary,Fundamental,Nordic,False
1367,FRP CAPITAL,CTA,Systematic,Multi Strategy,Global,False
1368,FS Investments,Hedge Fund,Fund of Funds,Diversified,Global,True
1369,FSW Capital Partners,CTA,Systematic,Fundamental,Equity,False
1370,FTC Capital,CTA,Systematic,Trend Following,Global,True
1373,Fuchs & Associes Finance,CTA,Systematic,Multi Strategy,Global,False
1374,Fucius Capital,CTA,Systematic,Volatility Arbitrage,Volatility,False
1375,Fuimus Financial,CTA,Systematic,Trend Following,Global,False
1376,Fulcrum Asset Management,AssetAllocation,Discretionary,Diversified,Global,True
1377,Fund Management Group AS (FMG),Hedge Fund,Fund of Funds,Diversified,Health Care,False
1378,Fund Rock,Private Debt,Discretionary,Fundamental,SME,False
1379,Fundamental Futures,CTA,Discretionary,Fundamental,Global,False
1380,Fundamental Narrative,Crypto,Discretionary,Digital Asset Allocator,Global,False
1381,Fundamental Trades,Crypto,Discretionary,Digital Asset Allocator,Global,False
1382,Fundamental Value Fund,Crypto,Discretionary,Digital Asset Allocator,Global,False
1383,FundX,AssetAllocation,Systematic,Momentum,Equity,False
1384,FUSION,Crypto,Discretionary,Digital Asset Allocator,Global,False
1385,Future Chain Index,Crypto,Discretionary,Digital Asset Allocator,Global,False
1386,Future Crypto Economy,Crypto,Discretionary,Digital Asset Allocator,Global,False
1387,Future Crypto Strategy,Crypto,Discretionary,Digital Asset Allocator,Global,False
1388,Future CryptoCore,Crypto,Discretionary,Digital Asset Allocator,Global,False
1389,Future Gate Capital Management,CTA,Systematic,Multi Strategy,Global,False
1390,Future Index,Crypto,Discretionary,Digital Asset Allocator,Global,False
1391,Future Legend USA,CTA,Discretionary,Option Writer,Equity,False
1392,Future Monetary System,Crypto,Discretionary,Digital Asset Allocator,Global,False
1393,Future performance Index,Crypto,Discretionary,Digital Asset Allocator,Global,False
1394,Future Power  Fund,Crypto,Discretionary,Digital Asset Allocator,Global,False
1395,Future Trade AG,CTA,Systematic,Option Strategy,Volatility,False
1396,Future Value Capital,RiskPremia,Systematic,Multi Strategy,Volatility,False
1397,FutureFinance,Crypto,Discretionary,Digital Asset Allocator,Global,False
1398,FutureProof,Crypto,Discretionary,Digital Asset Allocator,Global,False
1399,Futures Truth Company,CTA,Systematic,Multi Strategy,Global,False
1400,Futuris Asset Management,Equity LS,Discretionary,Fundamental,Nordic,False
1401,FX Concepts Trading Advisor,CTA,Systematic,Multi Strategy,Currency,False
1402,FX Investments,CTA,Systematic,Short Term,Currency,False
1403,FX NOR AS,CTA,Discretionary,Fundamental,Currency,False
1404,FX-Engine,CTA,Systematic,Short Term,Currency,False
1405,FYW CRYPTO TOP25  Follow Your Wind,Crypto,Discretionary,Digital Asset Allocator,Global,False
1406,GaasFund,Crypto,Discretionary,Digital Asset Allocator,Global,False
1407,Gabelli,Event Driven,Discretionary,MergerArb,US,True
1408,Gables Capital Management,CTA,Discretionary,Short Term,Currency,False
1409,Gabriel Trading,CTA,Systematic,AI,Global,False
1410,Gaga Crypto,Crypto,Discretionary,Digital Asset Allocator,Global,False
1411,GAIA Capital Management,CTA,Systematic,Short Term,Metal,False
1412,Galaxy,Crypto,Discretionary,Digital Asset Allocator,Global,False
1413,Galaxy Asset Management (HK),CTA,Systematic,Multi Strategy,Global,False
1414,Galena Asset Management,CTA,Discretionary,Fundamental,Metal,False
1415,Galico Capital Management,CTA,Systematic,Multi Strategy,Global,False
1416,GalNet Asset Management,CTA,Systematic,Multi Strategy,Volatility,False
1417,GAM International Management,LongOnly,Active Index,Diversified,Commodity,True
1419,GAMECHANGER FUND,Crypto,Discretionary,Digital Asset Allocator,Global,False
1420,Gamma Capital Management,CTA,Systematic,Fundamental,Currency,False
1421,Gamma Capital Management HF,Hedge Fund,Discretionary,Fundamental,Nordic,False
1422,Gamma Q,CTA,Discretionary,Fundamental,Agricultural,True
1424,Gateway,AssetAllocation,Discretionary,Diversified,Global,False
1425,GB Stable Growth,Crypto,Discretionary,Digital Asset Allocator,Global,False
1426,GCI Asset Management,CTA,Systematic,Market Neutral,Global,True
1428,GCM,CTA,Systematic,Trend Following,Currency,False
1429,GCP,Fixed Income,Discretionary,ABS,Global,True
1430,Geis Asset Management,CTA,Systematic,Multi Strategy,Global,False
1431,Generali,Fixed Income,Discretionary,Diversified,Global,False
1432,Genesis Research & Asset Management,CTA,Fund of Funds,Diversified,Global,False
1433,Geneva Alternative Asset Management,CTA,Discretionary,Fundamental,Agricultural,False
1434,Geneva Fund Partners,CTA,Systematic,Contrarian,Global,False
1435,Genio Capital,CTA,Systematic,Multi Strategy,Global,True
1436,Genius Investment Group Limited,CTA,Systematic,AI,Global,False
1437,Genoa Capital,CTA,Discretionary,Multi Strategy,Currency,False
1438,Georgica Capital,CTA,Systematic,Multi Strategy,Global,False
1439,Geosol Capital,CTA,Discretionary,Fundamental,Energy,False
1440,Gera,CTA,Discretionary,Fundamental,Equity,False
1442,Gersemi Asset Management AS,Equity LS,Discretionary,Fundamental,Shipping,True
1443,Gestrading Management,CTA,Systematic,Short Term,Global,False
1444,ggbets,Crypto,Discretionary,Digital Asset Allocator,Global,False
1445,One Asset Management,CTA,Systematic,Multi Strategy,Global,False
1446,Giano,Equity LS,Discretionary,Multi Strategy,Europe,False
1447,Giano Capital,Equity LS,Discretionary,Fundamental,Europe,False
1448,GIC Trading,CTA,Systematic,Trend Following,Global,False
1449,Gladius Asset Management,CTA,Systematic,Trend Following,Global,False
1450,Glance Financial Advisors,CTA,Systematic,Multi Strategy,Global,False
1451,Glax Capital,CTA,Systematic,Multi Strategy,Global,False
1452,Glendorn Capital Management,CTA,Systematic,Multi Strategy,Global,False
1453,Glenhaven Capital,CTA,Systematic,Multi Strategy,Global,False
1454,Glenmede,Equity LS,Systematic,Fundamental,US,True
1455,Glenrock Capital Mgmt,CTA,Systematic,Fundamental,Global,False
